-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,4.043799671861924114e-06,8.103909869243989262e-06,1.218792065344185313e-05,1.631823989713811305e-05,2.049120989419980670e-05,2.473248814245367034e-05,2.902463105194850155e-05,3.339341932727524486e-05,3.780508953323456712e-05,4.228226443668201673e-05,4.677257380731339670e-05,5.129245309702917116e-05,5.576944914971125985e-05,6.021178755333210904e-05,6.452716912337867305e-05,6.871563923713674309e-05,7.266808019436883507e-05,7.637948047776306709e-05,7.973053515198111677e-05,8.271785185277393557e-05,8.522204594581494737e-05,8.725075670552361951e-05,8.869644925434910061e-05,8.958752323659431886e-05,8.983894521803970556e-05,8.950649574262467848e-05,8.853360982128247495e-05,8.700410206381361383e-05,8.488920963236766450e-05,8.229480436571644404e-05,7.921329066003041585e-05,7.576194170773110405e-05,7.194458686523990418e-05,6.787797573754071959e-05,6.356794007562758175e-05,5.912061575093636697e-05,5.453715789606111762e-05,4.990649338734371631e-05,4.522198687215720831e-05,4.055239122330546794e-05,3.588328042817016863e-05,3.126309591050667767e-05,2.667170357056614918e-05,2.213885926540228713e-05,1.764185435781152696e-05,1.319426199169569348e-05,8.774244290079270567e-06,4.382024137881560053e-06,-0.000000000000000000e+00
-0.000000000000000000e+00,4.060110197382063453e-06,8.129257169035420579e-06,1.224002997912135963e-05,1.637543863441401966e-05,2.058872096663699413e-05,2.483465635284110929e-05,2.918366952214059728e-05,3.356028350918512641e-05,3.804808848636554548e-05,4.253958264139819540e-05,4.712717980113165000e-05,5.167020855978920156e-05,5.626583459762432522e-05,6.074044007218401374e-05,6.519312835184917949e-05,6.942002054016907606e-05,7.352184896215327914e-05,7.727078440195914134e-05,8.077244010640725576e-05,8.378557754347880566e-05,8.642759594505055503e-05,8.845783584676476417e-05,9.001441710198045934e-05,9.087203340167005427e-05,9.119711660533885689e-05,9.079131961899352212e-05,8.985177302748362249e-05,8.821211713996573859e-05,8.609514204938400962e-05,8.336406989273811884e-05,8.025574316461237857e-05,7.665534933927452570e-05,7.279902125986488645e-05,6.858494717962843718e-05,6.423459140358897860e-05,5.965220499606986018e-05,5.503409569760765003e-05,5.028729243897415432e-05,4.557672016765262299e-05,4.081246614518378122e-05,3.612551369082607933e-05,3.143180653905143144e-05,2.682834515747577637e-05,2.224100878407488349e-05,1.773421331842189335e-05,1.324816042284583552e-05,8.816793297651994877e-06,4.398757566043648185e-06,-0.000000000000000000e+00
-0.000000000000000000e+00,4.084010784197865558e-06,8.194783594283802913e-06,1.231823951315081140e-05,1.651929416389251996e-05,2.074093137640831754e-05,2.508273190933375980e-05,2.944303975918136914e-05,3.395167848144161661e-05,3.846095544009720468e-05,4.312563375621729627e-05,4.775103815912399706e-05,5.251106386578948716e-05,5.716408191943461151e-05,6.189764770845041224e-05,6.642519438783642282e-05,7.094414444171868073e-05,7.512842108586766142e-05,7.918480168564315594e-05,8.275791347068541231e-05,8.606779960406487360e-05,8.874515500587753679e-05,9.103118193059395180e-05,9.256138985533069992e-05,9.360712156605152331e-05,9.382661989908801345e-05,9.352660767866118724e-05,9.240000376933255283e-05,9.078605585829537341e-05,8.841519617552908166e-05,8.564725102947344146e-05,8.224489590526033213e-05,7.857063033137092205e-05,7.441034891971453312e-05,7.011051214644340953e-05,6.547228606585504471e-05,6.081079021092526790e-05,5.593848584405405314e-05,5.112903464006683413e-05,4.620663109167277383e-05,4.139819381962308339e-05,3.654336495332270859e-05,3.182050598785566284e-05,2.709010337716559908e-05,2.248220964392758325e-05,1.788390368362840094e-05,1.337824706284962648e-05,8.884188228539930635e-06,4.439683107366553352e-06,-0.000000000000000000e+00
-0.000000000000000000e+00,4.130319243696263309e-06,8.265727898988919957e-06,1.246678254973062851e-05,1.668089305277372947e-05,2.102089588094198033e-05,2.537498584085766959e-05,2.990385121322828221e-05,3.443536205328611940e-05,3.917224506570414976e-05,4.388126665762554141e-05,4.880010681769227174e-05,5.363421011215518150e-05,5.864842321815470641e-05,6.348798406658083733e-05,6.843765580845682451e-05,7.308639481125656155e-05,7.773411680286643568e-05,8.192225710646484070e-05,8.596581748833363973e-05,8.937405499560873616e-05,9.248291547136317219e-05,9.479126859332774905e-05,9.666626070308945943e-05,9.762102178008879270e-05,9.806337349749222462e-05,9.754145990955827902e-05,9.650548997096634538e-05,9.454898538658056302e-05,9.215416731054969094e-05,8.895819272749112263e-05,8.545455049324465605e-05,8.131450909541247467e-05,7.701821112371119217e-05,7.226071205191660464e-05,6.748708106442595045e-05,6.241021434071251732e-05,5.742486653052564921e-05,5.226173220072177251e-05,4.725664066141708835e-05,4.216272052107164687e-05,3.725316140648229988e-05,3.231063292507162699e-05,2.754485771948043450e-05,2.277568388936310672e-05,1.814997031987878597e-05,1.353168938087617214e-05,9.006121321014518775e-06,4.487069494693702489e-06,-0.000000000000000000e+00
-0.000000000000000000e+00,4.172969997061697046e-06,8.386252329284681680e-06,1.260788954180047926e-05,1.694789236996871657e-05,2.130051187045570594e-05,2.584143813294864840e-05,3.039025756689019164e-05,3.518253569157354108e-05,3.996263795169244367e-05,4.501824255624242016e-05,5.001813931953399896e-05,5.529259022021075737e-05,6.043502467663425747e-05,6.580787852647360320e-05,7.093122207406951738e-05,7.619030432619414194e-05,8.103794499705885279e-05,8.587690276882874304e-05,9.010603759061454809e-05,9.414754461294164980e-05,9.736902228136407305e-05,1.002222837096500285e-04,1.020743312656218252e-04,1.034210811857413687e-04,1.036604285088424979e-04,1.033419472444332401e-04,1.019161201530229661e-04,9.998127490287934049e-05,9.704536121524286012e-05,9.373376540782217070e-05,8.960230029074852569e-05,8.527194967843961101e-05,8.033182958990577743e-05,7.536791595198853028e-05,6.999234396491016029e-05,6.473348313304315297e-05,5.922442806192656345e-05,5.392280010530693560e-05,4.848779153791176518e-05,4.330037784779932242e-05,3.805501279562130694e-05,3.305431269811880796e-05,2.803817920801696128e-05,2.323103877287141018e-05,1.842753159830373905e-05,1.377475456539206281e-05,9.129617608622467718e-06,4.563102086549226043e-06,-0.000000000000000000e+00
-0.000000000000000000e+00,4.241278248253860250e-06,8.487213634457965240e-06,1.282901416738340750e-05,1.718310412729912387e-05,2.172403038979205277e-05,2.627929722657620687e-05,3.110153717243737651e-05,3.592910314965328932e-05,4.108497199075647911e-05,4.621810863888111830e-05,5.171136782558964141e-05,5.712393539290252717e-05,6.288566815382105359e-05,6.846605376288410986e-05,7.432810931123294117e-05,7.985422297113062501e-05,8.552894331449647364e-05,9.065653883715127023e-05,9.573851443211550119e-05,1.000211968559387731e-04,1.040300507656174230e-04,1.069873374106178484e-04,1.094608340325758846e-04,1.106915408069633405e-04,1.113100460764768792e-04,1.106140277121783993e-04,1.093037416893756541e-04,1.067511769487263775e-04,1.037086095220404692e-04,9.961543889670007156e-05,9.523803916208518081e-05,9.006264687975502241e-05,8.482698124446288448e-05,7.904565403907585445e-05,7.339394585003983142e-05,6.740769279666228297e-05,6.167970136320522845e-05,5.577141682845660310e-05,5.018439561876563153e-05,4.451708462352777017e-05,3.917747112413107538e-05,3.381456342434717433e-05,2.874307215239182804e-05,2.367512187064536335e-05,1.883302810382850995e-05,1.400215489044140751e-05,9.313297736125817098e-06,4.632467619641782115e-06,-0.000000000000000000e+00
-0.000000000000000000e+00,4.292142909494831211e-06,8.641156078794319203e-06,1.300146392864192854e-05,1.753032930101252761e-05,2.207914873495408440e-05,2.690138868081525404e-05,3.174560740455166573e-05,3.695448120833209156e-05,4.217394160401245740e-05,4.782543918189466510e-05,5.345183369395088398e-05,5.953911237309981227e-05,6.552576634617855288e-05,7.194481378815036597e-05,7.812936317901742833e-05,8.464117143876416375e-05,9.071086038610706335e-05,9.691532216384837663e-05,1.023961697360645457e-04,1.077444903144405284e-04,1.120444841971273255e-04,1.159192001891165037e-04,1.184467267146819451e-04,1.203141527180580893e-04,1.206518055304720179e-04,1.202373475677114088e-04,1.182935743853001740e-04,1.156851607482676982e-04,1.117308979215985007e-04,1.073422451457055641e-04,1.019073866255755609e-04,9.632625398139075439e-05,9.002423721565420110e-05,8.383852051343810294e-05,7.721377993266529327e-05,7.089298710506611399e-05,6.434083979783253608e-05,5.819281084155518207e-05,5.194696095493349939e-05,4.612863323772602511e-05,4.028721914457367875e-05,3.483930073942690178e-05,2.940272001660318435e-05,2.428705980940770422e-05,1.919241268790143216e-05,1.432241056410418767e-05,9.469367596151353887e-06,4.731535494890298267e-06,-0.000000000000000000e+00
-0.000000000000000000e+00,4.368788275326733142e-06,8.745402262371272434e-06,1.325404098463151990e-05,1.778555182468935709e-05,2.257782994937270653e-05,2.740539592658859224e-05,3.261426973036904518e-05,3.786361624285257735e-05,4.359818450925905236e-05,4.936197214069600395e-05,5.568425430615601230e-05,6.199221283505602876e-05,6.888004748714930854e-05,7.565439345421498670e-05,8.295033044373187683e-05,8.995029145434513262e-05,9.730622678846736606e-05,1.040794775886051422e-04,1.109246642287131396e-04,1.168037006332241397e-04,1.223827203974237705e-04,1.265757993757347412e-04,1.300990902654054499e-04,1.318970702361655853e-04,1.327883075079046684e-04,1.318225987672465857e-04,1.299476848696984365e-04,1.263487565369469977e-04,1.220726342950843174e-04,1.164130870751388727e-04,1.104411188445575355e-04,1.035065782764811246e-04,9.662647917790584320e-05,8.916809273168142119e-05,8.204296944888526174e-05,7.462675101966095717e-05,6.770403537176001955e-05,6.067275957521815755e-05,5.418770484710020222e-05,4.769276185238082713e-05,4.171688172833782227e-05,3.577352123981783938e-05,3.026996564813424009e-05,2.480832777841969201e-05,1.967643447459317685e-05,1.457868123503106798e-05,9.683967110486984935e-06,4.807761954700882283e-06,-0.000000000000000000e+00
-0.000000000000000000e+00,4.411670205959322265e-06,8.899475183139741335e-06,1.340875214179532940e-05,1.814563515421333266e-05,2.292573741433220815e-05,2.808160625543547925e-05,3.330106665111592641e-05,3.903563491752234721e-05,4.484681657966339526e-05,5.129239563643733096e-05,5.780683854525529549e-05,6.503461595142717971e-05,7.227852739015628745e-05,8.024225309013880737e-05,8.808811662802055586e-05,9.654544956051204496e-05,1.046273705874488976e-04,1.130576709737668483e-04,1.207043694524951964e-04,1.282748750245781303e-04,1.345301578572728274e-04,1.401924738387756459e-04,1.440032451775571541e-04,1.467752973065044242e-04,1.473481805370437017e-04,1.467018814595081981e-04,1.438572578912102875e-04,1.399686137016686654e-04,1.342309148693325745e-04,1.278896045252086002e-04,1.202370750745507776e-04,1.124922801799621910e-04,1.039691731356931536e-04,9.577281552836667058e-05,8.720728773667764475e-05,7.922586416798504255e-05,7.113331649483215771e-05,6.372725161167796647e-05,5.634396092703416407e-05,4.963441752778546389e-05,4.299953104553913942e-05,3.695284888796809223e-05,3.098681286123247105e-05,2.548268379609462805e-05,2.004335326438386189e-05,1.491916443300994361e-05,9.835417798439646808e-06,4.910900387183531383e-06,-0.000000000000000000e+00
