# time, f
0.000000000000000000e+00,-1.094237456839222411e-01
2.001000500250125214e+01,-1.094240810566412675e-01
4.002001000500250427e+01,-1.094246591359620685e-01
6.003001500750375641e+01,-1.094256679388470738e-01
8.004002001000500854e+01,-1.094274540341372837e-01
1.000500250125062536e+02,-1.094306859002590476e-01
1.200600300150075128e+02,-1.094367609617726417e-01
1.400700350175087578e+02,-1.094490712311525227e-01
1.600800400200100171e+02,-1.094787610095934727e-01
1.800900450225112479e+02,-1.096132115317572653e-01
2.001000500250125071e+02,-1.123295816205389652e-01
2.201100550275137380e+02,-1.241899086627548249e-01
2.401200600300150256e+02,-1.445180748777757096e-01
2.601300650325162565e+02,-1.582537236640229328e-01
2.801400700350175157e+02,-1.635043195823388806e-01
3.001500750375187749e+02,-1.646494921312359749e-01
3.201600800400200342e+02,-1.651685886137803372e-01
3.401700850425212366e+02,-1.662078337373996684e-01
3.601800900450224958e+02,-1.670749332379685703e-01
3.801900950475236982e+02,-1.683122880707531854e-01
4.002001000500250143e+02,-1.701358874966734380e-01
4.202101050525262735e+02,-1.714587411852973586e-01
4.402201100550274759e+02,-1.719042993261291064e-01
4.602301150575287352e+02,-1.726428261205618930e-01
4.802401200600300513e+02,-1.738323995330882943e-01
5.002501250625312537e+02,-1.746462008823742862e-01
5.202601300650325129e+02,-1.756778138816298129e-01
5.402701350675338290e+02,-1.765480849193692414e-01
5.602801400700350314e+02,-1.774394334791132288e-01
5.802901450725362338e+02,-1.780038124367354646e-01
6.003001500750375499e+02,-1.781945397675872844e-01
6.203101550775387523e+02,-1.783219025616475106e-01
6.403201600800400684e+02,-1.784502545767188142e-01
6.603301650825412707e+02,-1.786127688658002144e-01
6.803401700850424731e+02,-1.788925273321455012e-01
7.003501750875437892e+02,-1.796519821246368165e-01
7.203601800900449916e+02,-1.798672311771096211e-01
7.403701850925463077e+02,-1.799599668526077612e-01
7.603801900950473964e+02,-1.800405761156934070e-01
7.803901950975487125e+02,-1.801246086142476166e-01
8.004002001000500286e+02,-1.802162888568575039e-01
8.204102051025512310e+02,-1.803185763784908302e-01
8.404202101050525471e+02,-1.804354633415706788e-01
8.604302151075538632e+02,-1.805729030963685866e-01
8.804402201100549519e+02,-1.807401117201276608e-01
9.004502251125562680e+02,-1.809613473238068648e-01
9.204602301150574704e+02,-1.814160024802970450e-01
9.404702351175587864e+02,-1.820917261047036162e-01
9.604802401200601025e+02,-1.823450873850512022e-01
9.804902451225613049e+02,-1.825484489022799472e-01
1.000500250125062507e+03,-1.827833088705868581e-01
1.020510255127563710e+03,-1.832017408476380727e-01
1.040520260130065026e+03,-1.839762034489502984e-01
1.060530265132566228e+03,-1.842301695138308659e-01
1.080540270135067658e+03,-1.844110298525469260e-01
1.100550275137568860e+03,-1.846162298312144234e-01
1.120560280140070063e+03,-1.849719734742339416e-01
1.140570285142571265e+03,-1.857182402523354925e-01
1.160580290145072468e+03,-1.859672217374201686e-01
1.180590295147573897e+03,-1.861226603503789989e-01
1.200600300150075100e+03,-1.862727768156263175e-01
1.220610305152576302e+03,-1.864445978885332367e-01
1.240620310155077505e+03,-1.866589964266033297e-01
1.260630315157578707e+03,-1.869692565794534023e-01
1.280640320160080137e+03,-1.878271381044135102e-01
1.300650325162581339e+03,-1.882348655147157990e-01
1.320660330165082541e+03,-1.884440948028643648e-01
1.340670335167583971e+03,-1.887245638987105067e-01
1.360680340170084946e+03,-1.894976094190287674e-01
1.380690345172586376e+03,-1.898397863976066802e-01
1.400700350175087578e+03,-1.899966991181056275e-01
1.420710355177588781e+03,-1.901405285185210070e-01
1.440720360180089983e+03,-1.903302261549469632e-01
1.460730365182591186e+03,-1.907674956405806810e-01
1.480740370185092615e+03,-1.912379040334969138e-01
1.500750375187593818e+03,-1.919161106887830315e-01
1.520760380190094793e+03,-1.927425918305347152e-01
1.540770385192596223e+03,-1.930800183503975920e-01
1.560780390195097425e+03,-1.933415502169216760e-01
1.580790395197598855e+03,-1.935986148771268178e-01
1.600800400200100057e+03,-1.939089785227862128e-01
1.620810405202601487e+03,-1.946504340433471147e-01
1.640820410205102462e+03,-1.950860429562119303e-01
1.660830415207603664e+03,-1.952603615866597142e-01
1.680840420210105094e+03,-1.953788388388244257e-01
1.700850425212606297e+03,-1.954817649021509951e-01
1.720860430215107726e+03,-1.955810225034728678e-01
1.740870435217608701e+03,-1.956825148301288564e-01
1.760880440220109904e+03,-1.957923657920826732e-01
1.780890445222611334e+03,-1.959188864999047430e-01
